Symbol,BetaEndDate,Instance,Beta,UpsideBeta,DownsideBeta
GRBK-US,12/31/2021,GRBK-US_12/31/2021,1.952519488,2.007322358,1.880231937
NTUS-US,12/31/2021,NTUS-US_12/31/2021,0.978062951,1.112904724,0.83896118
GOOD-US,12/31/2021,GOOD-US_12/31/2021,0.563527877,0.609840283,0.546006456
HRTX-US,12/31/2021,HRTX-US_12/31/2021,0.701904388,0.532174259,1.045747546
XENT-US,12/31/2021,XENT-US_12/31/2021,0.947947111,0.548268638,1.209096464
PCOR-US,12/31/2021,PCOR-US_12/31/2021,#N/A,#N/A,#N/A
LGF.A-US,12/31/2021,LGF.A-US_12/31/2021,0.573020884,0.762076074,0.330730661
MCBS-US,12/31/2021,MCBS-US_12/31/2021,0.846287978,0.884004792,0.783442442
FORR-US,12/31/2021,FORR-US_12/31/2021,0.86875185,0.825504142,0.895295622
PFBC-US,12/31/2021,PFBC-US_12/31/2021,0.942626545,0.965693109,0.990659307
HBNC-US,12/31/2021,HBNC-US_12/31/2021,1.043584391,1.040484414,1.158673888
APTS-US,12/31/2021,APTS-US_12/31/2021,0.723901973,0.936669114,0.559827655
NCBS-US,12/31/2021,NCBS-US_12/31/2021,0.805221749,0.879313175,0.802179635
RC-US,12/31/2021,RC-US_12/31/2021,1.114264989,1.113707016,1.20741271
SLCA-US,12/31/2021,SLCA-US_12/31/2021,1.600335675,1.895318103,1.261461299
LBAI-US,12/31/2021,LBAI-US_12/31/2021,0.96429882,1.173430013,0.895416416
TTCF-US,12/31/2021,TTCF-US_12/31/2021,1.06554304,1.091575776,1.214972885
AMPH-US,12/31/2021,AMPH-US_12/31/2021,0.501405661,0.636402041,0.453801106
PLYM-US,12/31/2021,PLYM-US_12/31/2021,0.630804689,0.816800261,0.508487618
WINA-US,12/31/2021,WINA-US_12/31/2021,0.892071467,0.977494166,0.97159818
NXGN-US,12/31/2021,NXGN-US_12/31/2021,0.933746365,0.934624174,1.018659558
CSV-US,12/31/2021,CSV-US_12/31/2021,0.790655463,0.984299128,0.542731219
PCVX-US,12/31/2021,PCVX-US_12/31/2021,1.110143298,1.508547022,0.359762529
PRDO-US,12/31/2021,PRDO-US_12/31/2021,0.937328308,1.19092005,0.662440692
HYLN-US,12/31/2021,HYLN-US_12/31/2021,1.684482254,0.965692706,2.364218577
VIVO-US,12/31/2021,VIVO-US_12/31/2021,0.818936383,0.971905113,0.376398972
HTLD-US,12/31/2021,HTLD-US_12/31/2021,0.563081102,0.62659932,0.414652216
FLWS-US,12/31/2021,FLWS-US_12/31/2021,1.256381318,0.851626091,1.663365541
UVSP-US,12/31/2021,UVSP-US_12/31/2021,0.975566203,1.139777611,0.879137283
GRC-US,12/31/2021,GRC-US_12/31/2021,0.949672064,1.128151384,0.839609985
SWIM-US,12/31/2021,SWIM-US_12/31/2021,#N/A,#N/A,#N/A
WRLD-US,12/31/2021,WRLD-US_12/31/2021,0.386747049,1.191308275,-0.502944921
WW-US,12/31/2021,WW-US_12/31/2021,0.637574652,0.591156476,0.61275229
SLP-US,12/31/2021,SLP-US_12/31/2021,1.159906394,1.29552295,0.959982276
BV-US,12/31/2021,BV-US_12/31/2021,1.274688906,1.135683045,1.353929337
GCO-US,12/31/2021,GCO-US_12/31/2021,1.651569039,1.666194306,1.714401666
NX-US,12/31/2021,NX-US_12/31/2021,1.347943539,1.35878394,1.311637407
CRMT-US,12/31/2021,CRMT-US_12/31/2021,1.370564125,1.423366548,1.466207645
LBRT-US,12/31/2021,LBRT-US_12/31/2021,1.618838623,2.015676651,1.096062109
MYE-US,12/31/2021,MYE-US_12/31/2021,1.00773478,1.146492511,0.875062285
WASH-US,12/31/2021,WASH-US_12/31/2021,0.86154803,0.94762622,0.860727589
VRS-US,12/31/2021,VRS-US_12/31/2021,0.639498904,0.807272665,0.410692037
MOV-US,12/31/2021,MOV-US_12/31/2021,1.171995469,1.319882154,0.824376336
BZH-US,12/31/2021,BZH-US_12/31/2021,2.101194767,1.995938535,2.114285567
FC-US,12/31/2021,FC-US_12/31/2021,1.054401498,1.406929808,0.747919163
FBMS-US,12/31/2021,FBMS-US_12/31/2021,1.136979473,1.107392521,1.261353246
CMTL-US,12/31/2021,CMTL-US_12/31/2021,1.094701346,0.798094169,1.070541837
ATHA-US,12/31/2021,ATHA-US_12/31/2021,1.500024838,0.878616396,2.058611972
VVNT-US,12/31/2021,VVNT-US_12/31/2021,1.684993083,1.470350802,2.062637053
APYX-US,12/31/2021,APYX-US_12/31/2021,1.591409713,1.592074818,1.696286895
NBR-US,12/31/2021,NBR-US_12/31/2021,1.68392906,2.241134379,0.71097809
GPMT-US,12/31/2021,GPMT-US_12/31/2021,1.139094242,1.130493161,1.299738924
MNMD-US,12/31/2021,MNMD-US_12/31/2021,2.78255038,2.576844334,2.646477498
AMBC-US,12/31/2021,AMBC-US_12/31/2021,1.006745847,0.675614398,1.23203829
BY-US,12/31/2021,BY-US_12/31/2021,0.966971429,1.04535366,0.882587315
CNDT-US,12/31/2021,CNDT-US_12/31/2021,1.49174436,1.643056294,1.208677499
MOFG-US,12/31/2021,MOFG-US_12/31/2021,0.98346131,1.031361989,0.943888989
BRY-US,12/31/2021,BRY-US_12/31/2021,1.672437992,2.115340034,1.153925476
VTOL-US,12/31/2021,VTOL-US_12/31/2021,1.32152242,1.411293684,1.291076377
HAFC-US,12/31/2021,HAFC-US_12/31/2021,0.981955392,1.230993828,0.818000843
TITN-US,12/31/2021,TITN-US_12/31/2021,1.508810568,1.468730616,1.453412219
CRY-US,12/31/2021,CRY-US_12/31/2021,0.810226613,0.872511026,0.915593703
NRIX-US,12/31/2021,NRIX-US_12/31/2021,1.313489597,1.52109729,1.745432813
ERII-US,12/31/2021,ERII-US_12/31/2021,1.333991854,1.421725802,1.146761536
QNST-US,12/31/2021,QNST-US_12/31/2021,1.302245819,1.421543244,1.322367046
CRK-US,12/31/2021,CRK-US_12/31/2021,1.009157103,0.918704507,1.265775892
DRQ-US,12/31/2021,DRQ-US_12/31/2021,1.072435318,1.046518326,0.942625754
FMNB-US,12/31/2021,FMNB-US_12/31/2021,0.699576432,0.945088506,0.480180168
PMVP-US,12/31/2021,PMVP-US_12/31/2021,1.597386914,1.429767544,1.849506449
RICK-US,12/31/2021,RICK-US_12/31/2021,1.92231427,2.068029076,1.783620092
HSII-US,12/31/2021,HSII-US_12/31/2021,0.974380537,0.971451111,1.00502931
INVA-US,12/31/2021,INVA-US_12/31/2021,0.456482562,0.7123602,0.231575887
IIIN-US,12/31/2021,IIIN-US_12/31/2021,1.308322738,1.392469732,1.155688594
BJRI-US,12/31/2021,BJRI-US_12/31/2021,1.149217713,1.166774332,1.038187443
LPI-US,12/31/2021,LPI-US_12/31/2021,2.189454213,2.445962328,2.152598723
AFMD-US,12/31/2021,AFMD-US_12/31/2021,1.437635005,1.406158527,1.383206283
GMRE-US,12/31/2021,GMRE-US_12/31/2021,0.787457532,0.802039993,0.756269308
BVH-US,12/31/2021,BVH-US_12/31/2021,1.262003293,1.571703843,0.951510483
TCX-US,12/31/2021,TCX-US_12/31/2021,0.458943302,0.983712975,-0.044407372
WKHS-US,12/31/2021,WKHS-US_12/31/2021,0.279567221,0.458467412,0.20193918
SRCE-US,12/31/2021,SRCE-US_12/31/2021,0.936340216,0.87481789,1.051623418
MGTX-US,12/31/2021,MGTX-US_12/31/2021,1.56214799,1.936894915,1.280405404
GBIO-US,12/31/2021,GBIO-US_12/31/2021,1.920523275,1.992186877,1.844378088
CLW-US,12/31/2021,CLW-US_12/31/2021,0.905744885,0.750343659,0.947842318
DHC-US,12/31/2021,DHC-US_12/31/2021,1.607718342,1.25994922,1.914600857
CNR-US,12/31/2021,CNR-US_12/31/2021,1.849910474,2.04647282,1.719779544
RGP-US,12/31/2021,RGP-US_12/31/2021,0.889436711,0.881807307,0.604318754
CSTL-US,12/31/2021,CSTL-US_12/31/2021,2.159275337,2.282070157,2.292558828
LOVE-US,12/31/2021,LOVE-US_12/31/2021,2.39083703,2.37891521,2.45452302
ATEX-US,12/31/2021,ATEX-US_12/31/2021,0.6665926,0.720404453,0.883668269
SNCY-US,12/31/2021,SNCY-US_12/31/2021,#N/A,#N/A,#N/A
NFE-US,12/31/2021,NFE-US_12/31/2021,1.949087135,1.699963972,2.084784865
STRL-US,12/31/2021,STRL-US_12/31/2021,1.607767136,1.486982624,1.708650128
HTBK-US,12/31/2021,HTBK-US_12/31/2021,1.139683469,1.185477448,1.209295536
SRRK-US,12/31/2021,SRRK-US_12/31/2021,0.481548748,0.239364856,0.643579699
TRTX-US,12/31/2021,TRTX-US_12/31/2021,1.461354638,1.372119784,1.737774965
MTW-US,12/31/2021,MTW-US_12/31/2021,1.721813317,1.700564743,1.602432499
SFL-US,12/31/2021,SFL-US_12/31/2021,0.637797309,0.667741079,0.42548015
HIFS-US,12/31/2021,HIFS-US_12/31/2021,0.565489884,0.735570302,0.460926709
CFB-US,12/31/2021,CFB-US_12/31/2021,0.6963253,1.004462511,0.397836337
CTRN-US,12/31/2021,CTRN-US_12/31/2021,1.805979602,1.656358161,1.710069737
CHS-US,12/31/2021,CHS-US_12/31/2021,0.986464715,0.985018529,0.574502286
TSC-US,12/31/2021,TSC-US_12/31/2021,1.206452289,1.073908203,1.312292617
UHT-US,12/31/2021,UHT-US_12/31/2021,0.913933451,0.96893692,0.93228981
MBI-US,12/31/2021,MBI-US_12/31/2021,1.170927153,0.930141004,1.258717005
RAD-US,12/31/2021,RAD-US_12/31/2021,0.923411665,1.236437859,0.539858481
AMRK-US,12/31/2021,AMRK-US_12/31/2021,1.099996483,1.638976171,0.483881555
VUZI-US,12/31/2021,VUZI-US_12/31/2021,2.954915055,2.731758556,3.165848342
SIGA-US,12/31/2021,SIGA-US_12/31/2021,0.691697969,0.868408794,0.647847037
MPB-US,12/31/2021,MPB-US_12/31/2021,0.577717676,0.750382979,0.570414209
BLUE-US,12/31/2021,BLUE-US_12/31/2021,0.443266417,0.914993672,-0.285543626
WTBA-US,12/31/2021,WTBA-US_12/31/2021,0.971740071,1.097743776,0.803283133
GLT-US,12/31/2021,GLT-US_12/31/2021,1.019120858,1.025681436,1.02131235
MRC-US,12/31/2021,MRC-US_12/31/2021,1.72865524,1.81779882,1.440034425
BFST-US,12/31/2021,BFST-US_12/31/2021,0.756267638,0.953378231,0.642941179
MCW-US,12/31/2021,MCW-US_12/31/2021,#N/A,#N/A,#N/A
FFIC-US,12/31/2021,FFIC-US_12/31/2021,0.935929389,0.989533421,0.914511179
ALVR-US,12/31/2021,ALVR-US_12/31/2021,1.38884224,1.390209715,1.33131803
BLX-US,12/31/2021,BLX-US_12/31/2021,0.578223623,0.621480763,0.619736742
REPL-US,12/31/2021,REPL-US_12/31/2021,1.531330932,1.556479652,1.308209514
CENX-US,12/31/2021,CENX-US_12/31/2021,2.081475982,2.335978562,1.569495531
UBA-US,12/31/2021,UBA-US_12/31/2021,0.731267611,0.631758439,0.833843217
GOGO-US,12/31/2021,GOGO-US_12/31/2021,0.843198641,1.008280626,0.338108318
CPLG-US,12/31/2021,CPLG-US_12/31/2021,1.164916825,1.189346219,1.017357265
CRNX-US,12/31/2021,CRNX-US_12/31/2021,1.30683799,1.240654943,1.367594206
CEIX-US,12/31/2021,CEIX-US_12/31/2021,1.412353365,1.516287473,0.907725074
IDEX-US,12/31/2021,IDEX-US_12/31/2021,2.087446666,2.624908665,1.759479063
KELYA-US,12/31/2021,KELYA-US_12/31/2021,1.075378687,0.924702185,1.196915708
SRDX-US,12/31/2021,SRDX-US_12/31/2021,0.882445406,0.913680225,0.939063527
HCCI-US,12/31/2021,HCCI-US_12/31/2021,1.285419775,1.299014642,1.268128302
CLAR-US,12/31/2021,CLAR-US_12/31/2021,0.978547688,1.208475766,0.743343187
ZGNX-US,12/31/2021,ZGNX-US_12/31/2021,0.925586261,1.205984684,0.840559087
PRTY-US,12/31/2021,PRTY-US_12/31/2021,2.586636295,2.45263953,2.484953772
NSSC-US,12/31/2021,NSSC-US_12/31/2021,1.16616725,1.38450627,1.063596705
SP-US,12/31/2021,SP-US_12/31/2021,1.048662658,0.939289793,1.16289002
AGYS-US,12/31/2021,AGYS-US_12/31/2021,2.201361912,1.822642957,2.681582215
CLSK-US,12/31/2021,CLSK-US_12/31/2021,3.366296733,2.983203512,3.643283296
CPRX-US,12/31/2021,CPRX-US_12/31/2021,1.019866185,1.456433624,0.512698918
DBD-US,12/31/2021,DBD-US_12/31/2021,1.321674659,1.278314324,1.323001502
WSBF-US,12/31/2021,WSBF-US_12/31/2021,0.490681818,0.451183614,0.549568796
CAC-US,12/31/2021,CAC-US_12/31/2021,0.8634009,0.984845264,0.764029569
CVGW-US,12/31/2021,CVGW-US_12/31/2021,0.604017221,0.701654689,0.593191877
PSN-US,12/31/2021,PSN-US_12/31/2021,0.697302341,0.490395912,0.877669243
VSEC-US,12/31/2021,VSEC-US_12/31/2021,1.107524201,0.949397715,1.335268492
HNGR-US,12/31/2021,HNGR-US_12/31/2021,1.090115099,0.982779881,1.327727865
ONEW-US,12/31/2021,ONEW-US_12/31/2021,1.336091447,1.378265708,1.31316822
GATO-US,12/31/2021,GATO-US_12/31/2021,1.198583091,0.942825306,1.38386501
WMK-US,12/31/2021,WMK-US_12/31/2021,0.414933647,0.620941209,0.312242245
ARLO-US,12/31/2021,ARLO-US_12/31/2021,1.6726655,1.814074091,1.594207214
PEBO-US,12/31/2021,PEBO-US_12/31/2021,0.87710214,0.898537627,0.968501711
TRST-US,12/31/2021,TRST-US_12/31/2021,0.746435491,0.724900769,0.805904357
TEN-US,12/31/2021,TEN-US_12/31/2021,1.292128827,1.549301784,1.074084399
MCRB-US,12/31/2021,MCRB-US_12/31/2021,1.388754112,2.256642936,0.848401194
RAPT-US,12/31/2021,RAPT-US_12/31/2021,1.360270145,1.360875879,0.940927291
GRTS-US,12/31/2021,GRTS-US_12/31/2021,2.113143188,3.367561343,0.580287709
IDYA-US,12/31/2021,IDYA-US_12/31/2021,0.968858535,1.502016059,0.791182143
AMK-US,12/31/2021,AMK-US_12/31/2021,0.782626889,0.688716854,0.966209259
COLL-US,12/31/2021,COLL-US_12/31/2021,0.441552133,0.510319239,0.462320213
SMBK-US,12/31/2021,SMBK-US_12/31/2021,0.722022386,0.745720201,0.655616469
HSTM-US,12/31/2021,HSTM-US_12/31/2021,0.463853971,0.497134156,0.470319706
AKRO-US,12/31/2021,AKRO-US_12/31/2021,0.969517784,1.118055358,0.986191821
TLS-US,12/31/2021,TLS-US_12/31/2021,1.735644788,1.954563412,1.549495262
FSP-US,12/31/2021,FSP-US_12/31/2021,1.03066178,1.172124063,0.874619199
ACRE-US,12/31/2021,ACRE-US_12/31/2021,1.04898867,0.86744123,1.35762115
LAND-US,12/31/2021,LAND-US_12/31/2021,0.866563184,1.12348513,0.671284044
KRYS-US,12/31/2021,KRYS-US_12/31/2021,2.705768163,3.403567901,2.30652569
GCI-US,12/31/2021,GCI-US_12/31/2021,1.232868304,1.350649878,0.938950105
HCKT-US,12/31/2021,HCKT-US_12/31/2021,0.919323523,1.085851716,0.751166269
MCF-US,12/31/2021,MCF-US_12/31/2021,1.325324679,1.219065253,1.645653918
RBCAA-US,12/31/2021,RBCAA-US_12/31/2021,0.823769395,0.837919306,0.864728783
AROW-US,12/31/2021,AROW-US_12/31/2021,0.715909038,0.67406252,0.768870884
KIDS-US,12/31/2021,KIDS-US_12/31/2021,0.835468882,1.014509046,0.921143052
EBTC-US,12/31/2021,EBTC-US_12/31/2021,0.699894361,0.789708528,0.712368152
DMRC-US,12/31/2021,DMRC-US_12/31/2021,1.924737457,1.848546859,2.034102366
PUMP-US,12/31/2021,PUMP-US_12/31/2021,1.604795486,1.731812315,1.38533849
ADV-US,12/31/2021,ADV-US_12/31/2021,0.928569866,0.738270772,1.232132173
HAYN-US,12/31/2021,HAYN-US_12/31/2021,1.031209245,0.957693104,1.024340414
RM-US,12/31/2021,RM-US_12/31/2021,1.267839404,1.315805209,1.476326698
KOP-US,12/31/2021,KOP-US_12/31/2021,1.356133297,1.19061821,1.385819281
HTBI-US,12/31/2021,HTBI-US_12/31/2021,0.78364191,1.017470338,0.65365044
CUTR-US,12/31/2021,CUTR-US_12/31/2021,1.591450721,1.530911166,1.752495705
BFS-US,12/31/2021,BFS-US_12/31/2021,1.031891148,1.112087276,0.987941657
AGTI-US,12/31/2021,AGTI-US_12/31/2021,1.03493076,1.637499835,0.717667521
KPTI-US,12/31/2021,KPTI-US_12/31/2021,1.141358933,1.237969154,0.976624125
JBSS-US,12/31/2021,JBSS-US_12/31/2021,0.723095676,0.805765558,0.720296433
PRTS-US,12/31/2021,PRTS-US_12/31/2021,1.558975422,1.37036759,1.890206067
CTBI-US,12/31/2021,CTBI-US_12/31/2021,0.767012713,0.802961534,0.726436481
ANIK-US,12/31/2021,ANIK-US_12/31/2021,0.82262926,0.81007886,0.753788818
MBWM-US,12/31/2021,MBWM-US_12/31/2021,1.037796733,1.056276883,1.110998241
SXC-US,12/31/2021,SXC-US_12/31/2021,1.48330229,1.545326887,1.212285879
PGC-US,12/31/2021,PGC-US_12/31/2021,1.005356946,1.068069226,1.008079934
TRC-US,12/31/2021,TRC-US_12/31/2021,0.914193279,0.77512449,0.984415021
ARAY-US,12/31/2021,ARAY-US_12/31/2021,1.445617941,1.623241125,1.298700724
BXC-US,12/31/2021,BXC-US_12/31/2021,2.231268464,2.126964494,2.124352847
MBIN-US,12/31/2021,MBIN-US_12/31/2021,1.025231687,1.335054529,0.820675642
XONE-US,12/31/2021,XONE-US_12/31/2021,#N/A,#N/A,#N/A
STXB-US,12/31/2021,STXB-US_12/31/2021,0.938354604,1.172936781,0.916838379
DSEY-US,12/31/2021,DSEY-US_12/31/2021,#N/A,#N/A,#N/A
VERI-US,12/31/2021,VERI-US_12/31/2021,2.346220628,2.061633124,2.559634456
PECO-US,12/31/2021,PECO-US_12/31/2021,#N/A,#N/A,#N/A
BW-US,12/31/2021,BW-US_12/31/2021,1.852007388,1.329230397,2.269258015
CVI-US,12/31/2021,CVI-US_12/31/2021,1.141133498,1.408268636,0.902522393
DXPE-US,12/31/2021,DXPE-US_12/31/2021,1.513579155,1.536697938,1.407924654
ORC-US,12/31/2021,ORC-US_12/31/2021,0.758824063,0.54824363,1.050911077
LIND-US,12/31/2021,LIND-US_12/31/2021,1.531625499,1.36003447,1.582892152
PFIS-US,12/31/2021,PFIS-US_12/31/2021,0.701665632,0.862941096,0.646766805
ALXO-US,12/31/2021,ALXO-US_12/31/2021,1.441387426,0.965542212,1.739644087
BMRC-US,12/31/2021,BMRC-US_12/31/2021,0.705419783,0.710713733,0.776002436
FLXN-US,12/31/2021,FLXN-US_12/31/2021,#N/A,#N/A,#N/A
CLDT-US,12/31/2021,CLDT-US_12/31/2021,1.19066434,0.97813597,1.309657106
JOUT-US,12/31/2021,JOUT-US_12/31/2021,1.145820144,1.10815079,1.205593092
OOMA-US,12/31/2021,OOMA-US_12/31/2021,0.847139974,0.717847266,1.092231225
AGX-US,12/31/2021,AGX-US_12/31/2021,0.796798928,0.666322396,0.901187597
NRC-US,12/31/2021,NRC-US_12/31/2021,0.76177813,0.856943146,0.716262202
REVG-US,12/31/2021,REVG-US_12/31/2021,1.286752203,1.136849019,1.132267115
OLP-US,12/31/2021,OLP-US_12/31/2021,1.015766014,1.03292076,1.02106874
OSUR-US,12/31/2021,OSUR-US_12/31/2021,0.316757568,0.371090865,0.115501586
CATC-US,12/31/2021,CATC-US_12/31/2021,0.763767086,0.887830876,0.664945763
ATEC-US,12/31/2021,ATEC-US_12/31/2021,1.387717632,1.23552899,1.773852401
THR-US,12/31/2021,THR-US_12/31/2021,1.237428751,1.36529372,1.189871815
EGRX-US,12/31/2021,EGRX-US_12/31/2021,0.622704997,1.097957395,0.355510731
MSP-US,12/31/2021,MSP-US_12/31/2021,0.956120728,0.86048087,1.034410367
DV-US,12/31/2021,DV-US_12/31/2021,#N/A,#N/A,#N/A
YORW-US,12/31/2021,YORW-US_12/31/2021,0.672397859,0.665998031,0.818731394
TMST-US,12/31/2021,TMST-US_12/31/2021,1.75674598,2.116865155,1.399638952
TDW-US,12/31/2021,TDW-US_12/31/2021,0.981187176,1.05066605,0.860813043
OSBC-US,12/31/2021,OSBC-US_12/31/2021,0.750231128,0.75984727,0.723687927
PAYA-US,12/31/2021,PAYA-US_12/31/2021,1.67260777,1.553211937,1.988762487
PLBY-US,12/31/2021,PLBY-US_12/31/2021,2.644888596,3.168785337,2.291776287
CTLP-US,12/31/2021,CTLP-US_12/31/2021,1.366564225,1.411719401,1.342833238
KDNY-US,12/31/2021,KDNY-US_12/31/2021,1.111949962,1.432150747,0.993024304
SPNT-US,12/31/2021,SPNT-US_12/31/2021,1.032579985,1.052573899,1.04955665
SIBN-US,12/31/2021,SIBN-US_12/31/2021,1.533356616,1.471144285,1.82125368
INDT-US,12/31/2021,INDT-US_12/31/2021,0.892350869,1.032845121,0.873696137
MSBI-US,12/31/2021,MSBI-US_12/31/2021,0.649022873,0.880409217,0.546049025
PRAX-US,12/31/2021,PRAX-US_12/31/2021,2.127376567,1.579262596,2.544411661
ACBI-US,12/31/2021,ACBI-US_12/31/2021,0.976850609,1.21559997,0.789053778
HWKN-US,12/31/2021,HWKN-US_12/31/2021,1.150461367,1.338930422,0.865831057
PARR-US,12/31/2021,PARR-US_12/31/2021,1.30756686,1.349792702,1.11466872
EVC-US,12/31/2021,EVC-US_12/31/2021,0.991259205,0.929926818,0.78275352
RBNC-US,12/31/2021,RBNC-US_12/31/2021,1.000687001,1.251264464,0.892716793
IVR-US,12/31/2021,IVR-US_12/31/2021,0.757159044,0.597068604,1.076843862
VSTM-US,12/31/2021,VSTM-US_12/31/2021,1.375858566,1.563330042,1.29194052
IESC-US,12/31/2021,IESC-US_12/31/2021,1.229974126,1.63977356,0.960213841
DYN-US,12/31/2021,DYN-US_12/31/2021,1.240309065,1.291838652,1.213902478
CZNC-US,12/31/2021,CZNC-US_12/31/2021,0.675385336,0.835269632,0.574421946
FRST-US,12/31/2021,FRST-US_12/31/2021,0.663836388,0.864744082,0.404377267
LEU-US,12/31/2021,LEU-US_12/31/2021,1.998766529,1.474458066,2.392299138
RUTH-US,12/31/2021,RUTH-US_12/31/2021,1.415514367,1.38364107,1.471685972
NEX-US,12/31/2021,NEX-US_12/31/2021,2.019571564,2.221944885,1.59671579
DHT-US,12/31/2021,DHT-US_12/31/2021,0.681354902,0.820321523,0.455683963
ARR-US,12/31/2021,ARR-US_12/31/2021,0.658079535,0.562310291,0.789127869
WSR-US,12/31/2021,WSR-US_12/31/2021,0.927461064,0.78403519,1.112450961
SPFI-US,12/31/2021,SPFI-US_12/31/2021,0.821599486,0.939384517,0.833918888
INGN-US,12/31/2021,INGN-US_12/31/2021,1.078234511,1.053587491,1.295879788
DJCO-US,12/31/2021,DJCO-US_12/31/2021,0.565501086,0.32227056,0.942626045
QUOT-US,12/31/2021,QUOT-US_12/31/2021,1.273323755,1.23129427,1.233698941
AVIR-US,12/31/2021,AVIR-US_12/31/2021,0.03684175,0.835596485,-0.975909688
FCBC-US,12/31/2021,FCBC-US_12/31/2021,0.825215839,1.053399124,0.729728155
TMDX-US,12/31/2021,TMDX-US_12/31/2021,1.384389655,1.098995908,1.848204017
OCUL-US,12/31/2021,OCUL-US_12/31/2021,1.292045983,1.196023986,1.13785844
SRI-US,12/31/2021,SRI-US_12/31/2021,1.043220065,1.127461614,1.057386051
BOMN-US,12/31/2021,BOMN-US_12/31/2021,1.61111745,1.732328434,1.706175496
CTMX-US,12/31/2021,CTMX-US_12/31/2021,0.801719986,0.916974047,0.838423311
TPIC-US,12/31/2021,TPIC-US_12/31/2021,2.020404983,1.829005912,2.222493469
AGEN-US,12/31/2021,AGEN-US_12/31/2021,1.222684368,1.598591471,0.605840723
CPS-US,12/31/2021,CPS-US_12/31/2021,2.076606539,1.710825319,2.521515721
PSNL-US,12/31/2021,PSNL-US_12/31/2021,2.481340151,2.3050916,2.786751042
ALX-US,12/31/2021,ALX-US_12/31/2021,0.733633746,0.649390669,0.753310243
GSBC-US,12/31/2021,GSBC-US_12/31/2021,0.792175466,0.810095451,0.888598389
MCFT-US,12/31/2021,MCFT-US_12/31/2021,1.272622982,1.373375554,1.121576613
KRON-US,12/31/2021,KRON-US_12/31/2021,0.915940985,0.977412568,0.632750393
SCVL-US,12/31/2021,SCVL-US_12/31/2021,1.33135477,1.485284824,1.243162841
BGFV-US,12/31/2021,BGFV-US_12/31/2021,1.928742701,1.587124357,1.710521163
STOK-US,12/31/2021,STOK-US_12/31/2021,1.315242506,1.062402213,2.065761581
DGII-US,12/31/2021,DGII-US_12/31/2021,1.554920935,1.456674585,1.675295369
CIVB-US,12/31/2021,CIVB-US_12/31/2021,1.012829406,1.265009897,0.786144309
PRPL-US,12/31/2021,PRPL-US_12/31/2021,2.208606817,2.230978553,2.263897955
FRPH-US,12/31/2021,FRPH-US_12/31/2021,0.924749827,0.976746397,0.888603329
CASS-US,12/31/2021,CASS-US_12/31/2021,0.721877496,0.604772725,0.739814904
TPB-US,12/31/2021,TPB-US_12/31/2021,0.849965808,0.751156259,0.678886491
LQDT-US,12/31/2021,LQDT-US_12/31/2021,1.380995753,1.660322542,0.96430871
CBTX-US,12/31/2021,CBTX-US_12/31/2021,0.846586713,0.708167021,1.073970727
GERN-US,12/31/2021,GERN-US_12/31/2021,0.809005029,1.214262355,0.375448327
OFIX-US,12/31/2021,OFIX-US_12/31/2021,0.871687115,0.678032143,1.108032274
LXFR-US,12/31/2021,LXFR-US_12/31/2021,1.065854944,1.03103894,1.129473072
AMSWA-US,12/31/2021,AMSWA-US_12/31/2021,0.956513962,1.093230847,0.946784289
BWB-US,12/31/2021,BWB-US_12/31/2021,0.88033304,1.257263943,0.723383994
EHTH-US,12/31/2021,EHTH-US_12/31/2021,1.669469528,1.234387079,2.29019166
FISI-US,12/31/2021,FISI-US_12/31/2021,1.068407505,1.185284883,1.088520264
IMXI-US,12/31/2021,IMXI-US_12/31/2021,1.025743369,1.02608067,0.950264022
OPY-US,12/31/2021,OPY-US_12/31/2021,0.98302077,1.224817722,0.781182826
HVT-US,12/31/2021,HVT-US_12/31/2021,0.922951405,0.750979696,1.002085029
RIDE-US,12/31/2021,RIDE-US_12/31/2021,0.679058602,-0.077656865,2.008735052
ACRS-US,12/31/2021,ACRS-US_12/31/2021,1.652959093,2.822492923,0.298997819
URE-CA,12/31/2021,URE-CA_12/31/2021,1.929727582,1.637257175,2.489476536
BHB-US,12/31/2021,BHB-US_12/31/2021,0.910190703,0.993212973,0.754277605
STGW-US,12/31/2021,STGW-US_12/31/2021,1.497675497,1.756576446,1.105910053
SFST-US,12/31/2021,SFST-US_12/31/2021,0.858391676,0.966694038,0.842681051
UTL-US,12/31/2021,UTL-US_12/31/2021,0.601765471,0.682520536,0.710137024
PETS-US,12/31/2021,PETS-US_12/31/2021,-0.181688607,-0.259414936,-0.832090441
VEI-US,12/31/2021,VEI-US_12/31/2021,#N/A,#N/A,#N/A
RMR-US,12/31/2021,RMR-US_12/31/2021,0.830547462,0.629078129,0.909507708
ZIXI-US,12/31/2021,ZIXI-US_12/31/2021,0.998059807,0.914294058,1.017496588
AMOT-US,12/31/2021,AMOT-US_12/31/2021,1.545325025,1.511462328,1.503915479
BTRS-US,12/31/2021,BTRS-US_12/31/2021,1.680118048,1.340836093,1.969740902
ORMP-US,12/31/2021,ORMP-US_12/31/2021,1.579147437,1.443018845,1.390647864
VAPO-US,12/31/2021,VAPO-US_12/31/2021,0.65645408,0.382084618,0.940479312
CRSR-US,12/31/2021,CRSR-US_12/31/2021,1.096758645,0.548562732,1.42030614
FMBH-US,12/31/2021,FMBH-US_12/31/2021,0.83628455,0.998029471,0.752623673
